Date,Open,High,Low,Close,Adj Close,Volume
1998-10-06,100.750000,101.281250,97.531250,98.593750,63.012192,12621000
1998-10-07,98.625000,100.031250,95.750000,97.125000,62.073502,14348500
1998-10-08,94.562500,96.750000,92.218750,96.593750,61.733990,20625000
1998-10-09,97.000000,98.781250,94.062500,98.531250,62.972256,12708500
1998-10-12,100.625000,101.437500,99.687500,99.968750,63.890945,9508500
1998-10-13,99.562500,100.406250,98.750000,99.625000,63.671253,6256800
1998-10-14,98.937500,101.812500,98.843750,100.562500,64.270462,8176900
1998-10-15,100.125000,107.250000,99.937500,105.968750,67.725609,20541100
1998-10-16,106.125000,106.750000,105.000000,106.000000,67.745567,16573900
1998-10-19,105.687500,106.812500,105.500000,106.375000,67.985252,7915900
1998-10-20,107.562500,108.796875,106.093750,107.000000,68.384697,14611600
1998-10-21,106.875000,107.625000,105.875000,106.625000,68.145035,9178400
1998-10-22,106.781250,108.468750,106.156250,108.218750,69.163574,8277500
1998-10-23,107.968750,108.000000,106.781250,106.843750,68.284828,6237200
1998-10-26,107.718750,108.468750,106.781250,107.625000,68.784134,5838600
1998-10-27,108.437500,108.968750,106.281250,107.000000,68.384697,10089700
1998-10-28,106.562500,107.531250,106.031250,106.812500,68.264877,5650600
1998-10-29,107.093750,109.437500,106.625000,109.406250,69.922531,9625600
1998-10-30,110.125000,110.906250,109.500000,110.000000,70.302010,9872800
1998-11-02,110.812500,111.875000,110.187500,111.875000,71.500366,6501400
1998-11-03,111.593750,111.812500,110.750000,111.062500,70.981079,6866000
1998-11-04,112.468750,113.093750,111.093750,112.250000,71.740028,8233600
1998-11-05,111.531250,113.937500,111.125000,113.781250,72.718658,6841500
1998-11-06,113.468750,114.562500,113.312500,114.125000,72.938347,5224800
1998-11-09,113.937500,114.250000,112.500000,113.312500,72.419044,6188700
1998-11-10,113.000000,113.937500,112.250000,113.000000,72.219322,14015200
1998-11-11,113.812500,114.000000,111.890625,112.250000,71.740028,10922400
1998-11-12,112.312500,113.125000,111.687500,112.125000,71.660133,5457400
1998-11-13,112.218750,113.218750,112.125000,113.218750,72.359169,5524600
1998-11-16,114.218750,114.359375,112.890625,114.062500,72.898392,6023700
1998-11-17,113.656250,115.625000,113.000000,114.062500,72.898392,9058900
1998-11-18,114.312500,115.000000,113.500000,114.750000,73.337830,4567700
1998-11-19,115.281250,115.906250,114.625000,115.750000,73.976929,5249300
1998-11-20,116.359375,116.750000,115.843750,116.625000,74.536102,5562000
1998-11-23,117.468750,119.625000,117.156250,119.375000,76.293678,7151300
1998-11-24,119.000000,119.656250,118.453125,118.625000,75.814377,5323700
1998-11-25,118.937500,119.187500,118.218750,118.625000,75.814377,4393500
1998-11-27,119.468750,119.718750,119.015625,119.500000,76.373573,4557900
1998-11-30,119.015625,119.375000,116.125000,116.125000,74.216553,8705400
1998-12-01,116.125000,118.031250,115.218750,117.625000,75.175247,8950600
1998-12-02,117.218750,117.906250,116.000000,117.281250,74.955536,7495500
1998-12-03,117.250000,118.312500,115.093750,115.343750,73.717255,12145300
1998-12-04,116.625000,118.500000,116.500000,118.375000,75.654579,10339500
1998-12-07,118.062500,119.468750,118.000000,118.937500,76.014053,4290000
1998-12-08,118.531250,119.750000,117.500000,118.406250,75.674500,10102600
1998-12-09,118.687500,118.968750,117.875000,118.625000,75.814377,5327900
1998-12-10,118.843750,118.843750,116.718750,116.890625,74.705887,5966600
1998-12-11,116.437500,117.343750,115.562500,117.125000,74.855698,8198200
1998-12-14,116.156250,116.406250,113.750000,113.750000,72.698677,9521400
1998-12-15,114.687500,116.750000,114.531250,116.687500,74.576103,9631500
1998-12-16,117.125000,117.125000,115.750000,116.531250,74.476189,7260000
1998-12-17,117.218750,118.593750,117.031250,118.390625,75.664566,6914700
1998-12-18,118.312500,119.125000,117.875000,118.500000,75.986031,4802400
1998-12-21,119.250000,121.343750,119.000000,120.156250,77.048096,8580700
1998-12-22,120.406250,121.218750,119.187500,120.687500,77.388748,5461100
1998-12-23,121.187500,123.218750,120.812500,123.218750,79.011841,7791000
1998-12-24,123.156250,123.250000,122.500000,122.687500,78.671227,1507100
1998-12-28,123.250000,123.312500,122.000000,122.375000,78.470787,4203600
1998-12-29,122.718750,124.484375,122.125000,124.312500,79.713219,3935800
1998-12-30,123.937500,124.750000,123.031250,123.312500,79.071930,6810700
1998-12-31,123.312500,123.937500,122.468750,123.312500,79.071930,6790500
1999-01-04,123.375000,125.218750,121.718750,123.031250,78.891609,9450400
1999-01-05,122.937500,124.875000,122.937500,124.437500,79.793381,8031000
1999-01-06,125.812500,127.750000,125.750000,127.437500,81.717049,7737700
1999-01-07,126.375000,127.218750,125.781250,126.812500,81.316292,5504900
1999-01-08,128.187500,128.500000,125.968750,127.750000,81.917427,6224400
1999-01-11,127.687500,127.687500,125.218750,126.531250,81.135971,7578300
1999-01-12,126.218750,126.218750,123.750000,124.250000,79.673126,7768800
1999-01-13,120.406250,125.125000,120.375000,123.375000,79.112068,10810600
1999-01-14,123.625000,123.906250,120.906250,121.218750,77.729424,11400700
1999-01-15,122.375000,124.781250,122.062500,124.375000,79.753311,7817700
1999-01-19,125.296875,125.625000,123.500000,125.187500,80.274300,6535100
1999-01-20,126.093750,127.937500,125.031250,126.187500,80.915512,6534400
1999-01-21,125.578125,125.843750,122.593750,122.843750,78.771416,6937500
1999-01-22,122.125000,123.843750,121.781250,122.562500,78.591072,7522300
1999-01-25,123.281250,124.000000,121.906250,123.812500,79.392609,5700300
1999-01-26,124.125000,126.062500,123.625000,126.062500,80.835396,6047000
1999-01-27,126.375000,126.625000,124.156250,124.593750,79.893578,7399400
